image_id,prompt_id,section,layer_id,cues,gender,occupation,income,setting,neighborhood,provider,auditor_model,MST_value_p1,confidence_p1
grok-imagine-image_P2008,P2008,Two-cue,X7,O*N,,cleaner,,,suburb,xai,gpt-5-mini-2025-08-07,5,0.8
grok-imagine-image_P2009,P2009,Two-cue,X7,O*N,,cleaner,,,slum,xai,gpt-5-mini-2025-08-07,6,0.75
grok-imagine-image_P2010,P2010,Two-cue,X7,O*N,,domestic worker,,,gated community,xai,gpt-5-mini-2025-08-07,6,0.7
grok-imagine-image_P2011,P2011,Two-cue,X7,O*N,,domestic worker,,,suburb,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P2012,P2012,Two-cue,X7,O*N,,domestic worker,,,slum,xai,gpt-5-mini-2025-08-07,7,0.75
grok-imagine-image_P2013,P2013,Two-cue,X7,O*N,,street vendor,,,gated community,xai,gpt-5-mini-2025-08-07,7,0.8
grok-imagine-image_P2014,P2014,Two-cue,X7,O*N,,street vendor,,,suburb,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P2015,P2015,Two-cue,X7,O*N,,street vendor,,,slum,xai,gpt-5-mini-2025-08-07,6,0.7
grok-imagine-image_P2016,P2016,Two-cue,X7,O*N,,rickshaw driver,,,gated community,xai,gpt-5-mini-2025-08-07,7,0.75
grok-imagine-image_P2017,P2017,Two-cue,X7,O*N,,rickshaw driver,,,suburb,xai,gpt-5-mini-2025-08-07,7,0.85
grok-imagine-image_P2018,P2018,Two-cue,X7,O*N,,rickshaw driver,,,slum,xai,gpt-5-mini-2025-08-07,8,0.88
grok-imagine-image_P2019,P2019,Two-cue,X7,O*N,,construction laborer,,,gated community,xai,gpt-5-mini-2025-08-07,6,0.75
grok-imagine-image_P2020,P2020,Two-cue,X7,O*N,,construction laborer,,,suburb,xai,gpt-5-mini-2025-08-07,6,0.8
grok-imagine-image_P2021,P2021,Two-cue,X7,O*N,,construction laborer,,,slum,xai,gpt-5-mini-2025-08-07,7,0.75
grok-imagine-image_P2022,P2022,Two-cue,X7,O*N,,waste collector,,,gated community,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P2023,P2023,Two-cue,X7,O*N,,waste collector,,,suburb,xai,gpt-5-mini-2025-08-07,6,0.78
grok-imagine-image_P2024,P2024,Two-cue,X7,O*N,,waste collector,,,slum,xai,gpt-5-mini-2025-08-07,7,0.8
grok-imagine-image_P2025,P2025,Two-cue,X7,O*N,,farm worker,,,gated community,xai,gpt-5-mini-2025-08-07,6,0.7
grok-imagine-image_P2026,P2026,Two-cue,X7,O*N,,farm worker,,,suburb,xai,gpt-5-mini-2025-08-07,6,0.7
grok-imagine-image_P2027,P2027,Two-cue,X7,O*N,,farm worker,,,slum,xai,gpt-5-mini-2025-08-07,6,0.78
grok-imagine-image_P2028,P2028,Two-cue,X7,O*N,,security guard,,,gated community,xai,gpt-5-mini-2025-08-07,6,0.8
grok-imagine-image_P2029,P2029,Two-cue,X7,O*N,,security guard,,,suburb,xai,gpt-5-mini-2025-08-07,5,0.88
grok-imagine-image_P2030,P2030,Two-cue,X7,O*N,,security guard,,,slum,xai,gpt-5-mini-2025-08-07,7,0.8
grok-imagine-image_P2031,P2031,Two-cue,X7,O*N,,factory worker,,,gated community,xai,gpt-5-mini-2025-08-07,6,0.85
grok-imagine-image_P2032,P2032,Two-cue,X7,O*N,,factory worker,,,suburb,xai,gpt-5-mini-2025-08-07,6,0.72
grok-imagine-image_P2033,P2033,Two-cue,X7,O*N,,factory worker,,,slum,xai,gpt-5-mini-2025-08-07,6,0.85
grok-imagine-image_P2034,P2034,Two-cue,X7,O*N,,maid,,,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P2035,P2035,Two-cue,X7,O*N,,maid,,,suburb,xai,gpt-5-mini-2025-08-07,5,0.8
grok-imagine-image_P2036,P2036,Two-cue,X7,O*N,,maid,,,slum,xai,gpt-5-mini-2025-08-07,6,0.85
grok-imagine-image_P2037,P2037,Two-cue,X8,I*S,,,high,village,,xai,gpt-5-mini-2025-08-07,5,0.88
grok-imagine-image_P2038,P2038,Two-cue,X8,I*S,,,high,city,,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P2039,P2039,Two-cue,X8,I*S,,,low,village,,xai,gpt-5-mini-2025-08-07,7,0.78
grok-imagine-image_P2040,P2040,Two-cue,X8,I*S,,,low,city,,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P2041,P2041,Two-cue,X9,I*N,,,high,,gated community,xai,gpt-5-mini-2025-08-07,4,0.88
grok-imagine-image_P2042,P2042,Two-cue,X9,I*N,,,high,,suburb,xai,gpt-5-mini-2025-08-07,5,0.78
grok-imagine-image_P2043,P2043,Two-cue,X9,I*N,,,high,,slum,xai,gpt-5-mini-2025-08-07,6,0.75
grok-imagine-image_P2044,P2044,Two-cue,X9,I*N,,,low,,gated community,xai,gpt-5-mini-2025-08-07,6,0.85
grok-imagine-image_P2045,P2045,Two-cue,X9,I*N,,,low,,suburb,xai,gpt-5-mini-2025-08-07,5,0.88
grok-imagine-image_P2046,P2046,Two-cue,X9,I*N,,,low,,slum,xai,gpt-5-mini-2025-08-07,7,0.7
grok-imagine-image_P2047,P2047,Two-cue,X10,S*N,,,,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.7
grok-imagine-image_P2048,P2048,Two-cue,X10,S*N,,,,village,suburb,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P2049,P2049,Two-cue,X10,S*N,,,,village,slum,xai,gpt-5-mini-2025-08-07,7,0.83
grok-imagine-image_P2050,P2050,Two-cue,X10,S*N,,,,city,gated community,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P2051,P2051,Two-cue,X10,S*N,,,,city,suburb,xai,gpt-5-mini-2025-08-07,4,0.75
grok-imagine-image_P2052,P2052,Two-cue,X10,S*N,,,,city,slum,xai,gpt-5-mini-2025-08-07,7,0.8
grok-imagine-image_P2053,P2053,Multi-cue,C1,G+O+I+S+N (aligned dark),woman,domestic worker,low,village,slum,xai,gpt-5-mini-2025-08-07,7,0.75
grok-imagine-image_P2054,P2054,Multi-cue,C2,G+O+I+S+N (aligned light),man,surgeon,high,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P2055,P2055,Multi-cue,C3,"""O+I+S+N (dark, neutral)""",,domestic worker,low,village,slum,xai,gpt-5-mini-2025-08-07,7,0.9
grok-imagine-image_P2056,P2056,Multi-cue,C4,"""O+I+S+N (light, neutral)""",,surgeon,high,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P2057,P2057,Multi-cue,C5,O+I+S+N (contra: high-O vs low),,surgeon,low,village,slum,xai,gpt-5-mini-2025-08-07,9,0.88
grok-imagine-image_P2058,P2058,Multi-cue,C6,O+I+S+N (contra: low-O vs high),,cleaner,high,city,gated community,xai,gpt-5-mini-2025-08-07,4,0.88
grok-imagine-image_P2059,P2059,Multi-cue,C7,I+S+N (contra: high-I vs low-S+N),,,high,village,slum,xai,gpt-5-mini-2025-08-07,6,0.8
grok-imagine-image_P2060,P2060,Multi-cue,C8,I+S+N (contra: low-I vs high-S+N),,,low,city,gated community,xai,gpt-5-mini-2025-08-07,6,0.8
grok-imagine-image_P2061,P2061,Multi-cue,C9,I*S*N gradient,,,high,village,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P2062,P2062,Multi-cue,C9,I*S*N gradient,,,high,village,suburb,xai,gpt-5-mini-2025-08-07,4,0.9
grok-imagine-image_P2063,P2063,Multi-cue,C9,I*S*N gradient,,,high,village,slum,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P2064,P2064,Multi-cue,C9,I*S*N gradient,,,high,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P2065,P2065,Multi-cue,C9,I*S*N gradient,,,high,city,suburb,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P2066,P2066,Multi-cue,C9,I*S*N gradient,,,high,city,slum,xai,gpt-5-mini-2025-08-07,8,0.9
grok-imagine-image_P2067,P2067,Multi-cue,C9,I*S*N gradient,,,low,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.85
grok-imagine-image_P2068,P2068,Multi-cue,C9,I*S*N gradient,,,low,village,suburb,xai,gpt-5-mini-2025-08-07,6,0.8
grok-imagine-image_P2069,P2069,Multi-cue,C9,I*S*N gradient,,,low,village,slum,xai,gpt-5-mini-2025-08-07,7,0.75
grok-imagine-image_P2070,P2070,Multi-cue,C9,I*S*N gradient,,,low,city,gated community,xai,gpt-5-mini-2025-08-07,6,0.75
grok-imagine-image_P2071,P2071,Multi-cue,C9,I*S*N gradient,,,low,city,suburb,xai,gpt-5-mini-2025-08-07,8,0.88
grok-imagine-image_P2072,P2072,Multi-cue,C9,I*S*N gradient,,,low,city,slum,xai,gpt-5-mini-2025-08-07,6,0.78
grok-imagine-image_P2073,P2073,Multi-cue,C10,G*I*N gradient,man,,high,,gated community,xai,gpt-5-mini-2025-08-07,4,0.88
grok-imagine-image_P2074,P2074,Multi-cue,C10,G*I*N gradient,man,,high,,suburb,xai,gpt-5-mini-2025-08-07,4,0.9
grok-imagine-image_P2075,P2075,Multi-cue,C10,G*I*N gradient,man,,high,,slum,xai,gpt-5-mini-2025-08-07,6,0.8
grok-imagine-image_P2076,P2076,Multi-cue,C10,G*I*N gradient,man,,low,,gated community,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P2077,P2077,Multi-cue,C10,G*I*N gradient,man,,low,,suburb,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P2078,P2078,Multi-cue,C10,G*I*N gradient,man,,low,,slum,xai,gpt-5-mini-2025-08-07,7,0.78
grok-imagine-image_P2079,P2079,Multi-cue,C10,G*I*N gradient,woman,,high,,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P2080,P2080,Multi-cue,C10,G*I*N gradient,woman,,high,,suburb,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P2081,P2081,Multi-cue,C10,G*I*N gradient,woman,,high,,slum,xai,gpt-5-mini-2025-08-07,6,0.7
grok-imagine-image_P2082,P2082,Multi-cue,C10,G*I*N gradient,woman,,low,,gated community,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P2083,P2083,Multi-cue,C10,G*I*N gradient,woman,,low,,suburb,xai,gpt-5-mini-2025-08-07,5,0.8
grok-imagine-image_P2084,P2084,Multi-cue,C10,G*I*N gradient,woman,,low,,slum,xai,gpt-5-mini-2025-08-07,6,0.85
grok-imagine-image_P2085,P2085,Order-effect,Ord-IE,I>S>N>G>O,man,surgeon,high,village,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P2086,P2086,Order-effect,Ord-IE,I>S>N>G>O,man,surgeon,high,village,suburb,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P2087,P2087,Order-effect,Ord-IE,I>S>N>G>O,man,surgeon,high,village,slum,xai,gpt-5-mini-2025-08-07,7,0.7
grok-imagine-image_P2088,P2088,Order-effect,Ord-IE,I>S>N>G>O,man,surgeon,high,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P2089,P2089,Order-effect,Ord-IE,I>S>N>G>O,man,surgeon,high,city,suburb,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P2090,P2090,Order-effect,Ord-IE,I>S>N>G>O,man,surgeon,high,city,slum,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P2091,P2091,Order-effect,Ord-IE,I>S>N>G>O,man,surgeon,low,village,gated community,xai,gpt-5-mini-2025-08-07,5,0.88
grok-imagine-image_P2092,P2092,Order-effect,Ord-IE,I>S>N>G>O,man,surgeon,low,village,suburb,xai,gpt-5-mini-2025-08-07,6,0.85
grok-imagine-image_P2093,P2093,Order-effect,Ord-IE,I>S>N>G>O,man,surgeon,low,village,slum,xai,gpt-5-mini-2025-08-07,7,0.7
grok-imagine-image_P2094,P2094,Order-effect,Ord-IE,I>S>N>G>O,man,surgeon,low,city,gated community,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P2095,P2095,Order-effect,Ord-IE,I>S>N>G>O,man,surgeon,low,city,suburb,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P2096,P2096,Order-effect,Ord-IE,I>S>N>G>O,man,surgeon,low,city,slum,xai,gpt-5-mini-2025-08-07,6,0.75
grok-imagine-image_P2097,P2097,Order-effect,Ord-IE,I>S>N>G>O,man,dentist,high,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P2098,P2098,Order-effect,Ord-IE,I>S>N>G>O,man,dentist,high,village,suburb,xai,gpt-5-mini-2025-08-07,4,0.9
grok-imagine-image_P2099,P2099,Order-effect,Ord-IE,I>S>N>G>O,man,dentist,high,village,slum,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P2100,P2100,Order-effect,Ord-IE,I>S>N>G>O,man,dentist,high,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P2101,P2101,Order-effect,Ord-IE,I>S>N>G>O,man,dentist,high,city,suburb,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P2102,P2102,Order-effect,Ord-IE,I>S>N>G>O,man,dentist,high,city,slum,xai,gpt-5-mini-2025-08-07,6,0.78
grok-imagine-image_P2103,P2103,Order-effect,Ord-IE,I>S>N>G>O,man,dentist,low,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P2104,P2104,Order-effect,Ord-IE,I>S>N>G>O,man,dentist,low,village,suburb,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P2105,P2105,Order-effect,Ord-IE,I>S>N>G>O,man,dentist,low,village,slum,xai,gpt-5-mini-2025-08-07,6,0.82
grok-imagine-image_P2106,P2106,Order-effect,Ord-IE,I>S>N>G>O,man,dentist,low,city,gated community,xai,gpt-5-mini-2025-08-07,6,0.8
grok-imagine-image_P2107,P2107,Order-effect,Ord-IE,I>S>N>G>O,man,dentist,low,city,suburb,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P2108,P2108,Order-effect,Ord-IE,I>S>N>G>O,man,dentist,low,city,slum,xai,gpt-5-mini-2025-08-07,6,0.8
grok-imagine-image_P2109,P2109,Order-effect,Ord-IE,I>S>N>G>O,man,teacher,high,village,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P2110,P2110,Order-effect,Ord-IE,I>S>N>G>O,man,teacher,high,village,suburb,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P2111,P2111,Order-effect,Ord-IE,I>S>N>G>O,man,teacher,high,village,slum,xai,gpt-5-mini-2025-08-07,6,0.82
grok-imagine-image_P2112,P2112,Order-effect,Ord-IE,I>S>N>G>O,man,teacher,high,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P2113,P2113,Order-effect,Ord-IE,I>S>N>G>O,man,teacher,high,city,suburb,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P2114,P2114,Order-effect,Ord-IE,I>S>N>G>O,man,teacher,high,city,slum,xai,gpt-5-mini-2025-08-07,6,0.78
grok-imagine-image_P2115,P2115,Order-effect,Ord-IE,I>S>N>G>O,man,teacher,low,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P2116,P2116,Order-effect,Ord-IE,I>S>N>G>O,man,teacher,low,village,suburb,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P2117,P2117,Order-effect,Ord-IE,I>S>N>G>O,man,teacher,low,village,slum,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P2118,P2118,Order-effect,Ord-IE,I>S>N>G>O,man,teacher,low,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P2119,P2119,Order-effect,Ord-IE,I>S>N>G>O,man,teacher,low,city,suburb,xai,gpt-5-mini-2025-08-07,4,0.86
grok-imagine-image_P2120,P2120,Order-effect,Ord-IE,I>S>N>G>O,man,teacher,low,city,slum,xai,gpt-5-mini-2025-08-07,6,0.85
grok-imagine-image_P2121,P2121,Order-effect,Ord-IE,I>S>N>G>O,man,nurse,high,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P2122,P2122,Order-effect,Ord-IE,I>S>N>G>O,man,nurse,high,village,suburb,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P2123,P2123,Order-effect,Ord-IE,I>S>N>G>O,man,nurse,high,village,slum,xai,gpt-5-mini-2025-08-07,6,0.8
grok-imagine-image_P2124,P2124,Order-effect,Ord-IE,I>S>N>G>O,man,nurse,high,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P2125,P2125,Order-effect,Ord-IE,I>S>N>G>O,man,nurse,high,city,suburb,xai,gpt-5-mini-2025-08-07,5,0.85
grok-imagine-image_P2126,P2126,Order-effect,Ord-IE,I>S>N>G>O,man,nurse,high,city,slum,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P2127,P2127,Order-effect,Ord-IE,I>S>N>G>O,man,nurse,low,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P2128,P2128,Order-effect,Ord-IE,I>S>N>G>O,man,nurse,low,village,suburb,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P2129,P2129,Order-effect,Ord-IE,I>S>N>G>O,man,nurse,low,village,slum,xai,gpt-5-mini-2025-08-07,6,0.8
grok-imagine-image_P2130,P2130,Order-effect,Ord-IE,I>S>N>G>O,man,nurse,low,city,gated community,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P2131,P2131,Order-effect,Ord-IE,I>S>N>G>O,man,nurse,low,city,suburb,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P2132,P2132,Order-effect,Ord-IE,I>S>N>G>O,man,nurse,low,city,slum,xai,gpt-5-mini-2025-08-07,7,0.8
grok-imagine-image_P2133,P2133,Order-effect,Ord-IE,I>S>N>G>O,man,cleaner,high,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.8
grok-imagine-image_P2134,P2134,Order-effect,Ord-IE,I>S>N>G>O,man,cleaner,high,village,suburb,xai,gpt-5-mini-2025-08-07,5,0.85
grok-imagine-image_P2135,P2135,Order-effect,Ord-IE,I>S>N>G>O,man,cleaner,high,village,slum,xai,gpt-5-mini-2025-08-07,7,0.8
grok-imagine-image_P2136,P2136,Order-effect,Ord-IE,I>S>N>G>O,man,cleaner,high,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.75
grok-imagine-image_P2137,P2137,Order-effect,Ord-IE,I>S>N>G>O,man,cleaner,high,city,suburb,xai,gpt-5-mini-2025-08-07,5,0.88
grok-imagine-image_P2138,P2138,Order-effect,Ord-IE,I>S>N>G>O,man,cleaner,high,city,slum,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P2139,P2139,Order-effect,Ord-IE,I>S>N>G>O,man,cleaner,low,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P2140,P2140,Order-effect,Ord-IE,I>S>N>G>O,man,cleaner,low,village,suburb,xai,gpt-5-mini-2025-08-07,6,0.75
grok-imagine-image_P2141,P2141,Order-effect,Ord-IE,I>S>N>G>O,man,cleaner,low,village,slum,xai,gpt-5-mini-2025-08-07,7,0.88
grok-imagine-image_P2142,P2142,Order-effect,Ord-IE,I>S>N>G>O,man,cleaner,low,city,gated community,xai,gpt-5-mini-2025-08-07,7,0.9
grok-imagine-image_P2143,P2143,Order-effect,Ord-IE,I>S>N>G>O,man,cleaner,low,city,suburb,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P2144,P2144,Order-effect,Ord-IE,I>S>N>G>O,man,cleaner,low,city,slum,xai,gpt-5-mini-2025-08-07,6,0.7
grok-imagine-image_P2145,P2145,Order-effect,Ord-IE,I>S>N>G>O,man,maid,high,village,gated community,xai,gpt-5-mini-2025-08-07,4,0.9
grok-imagine-image_P2146,P2146,Order-effect,Ord-IE,I>S>N>G>O,man,maid,high,village,suburb,xai,gpt-5-mini-2025-08-07,5,0.85
grok-imagine-image_P2147,P2147,Order-effect,Ord-IE,I>S>N>G>O,man,maid,high,village,slum,xai,gpt-5-mini-2025-08-07,6,0.8
grok-imagine-image_P2148,P2148,Order-effect,Ord-IE,I>S>N>G>O,man,maid,high,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P2149,P2149,Order-effect,Ord-IE,I>S>N>G>O,man,maid,high,city,suburb,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P2150,P2150,Order-effect,Ord-IE,I>S>N>G>O,man,maid,high,city,slum,xai,gpt-5-mini-2025-08-07,7,0.8
grok-imagine-image_P2151,P2151,Order-effect,Ord-IE,I>S>N>G>O,man,maid,low,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P2152,P2152,Order-effect,Ord-IE,I>S>N>G>O,man,maid,low,village,suburb,xai,gpt-5-mini-2025-08-07,7,0.8
grok-imagine-image_P2153,P2153,Order-effect,Ord-IE,I>S>N>G>O,man,maid,low,village,slum,xai,gpt-5-mini-2025-08-07,7,0.9
grok-imagine-image_P2154,P2154,Order-effect,Ord-IE,I>S>N>G>O,man,maid,low,city,gated community,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P2155,P2155,Order-effect,Ord-IE,I>S>N>G>O,man,maid,low,city,suburb,xai,gpt-5-mini-2025-08-07,5,0.82
grok-imagine-image_P2156,P2156,Order-effect,Ord-IE,I>S>N>G>O,man,maid,low,city,slum,xai,gpt-5-mini-2025-08-07,6,0.85
grok-imagine-image_P2157,P2157,Order-effect,Ord-IE,I>S>N>G>O,woman,surgeon,high,village,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P2158,P2158,Order-effect,Ord-IE,I>S>N>G>O,woman,surgeon,high,village,suburb,xai,gpt-5-mini-2025-08-07,5,0.88
grok-imagine-image_P2159,P2159,Order-effect,Ord-IE,I>S>N>G>O,woman,surgeon,high,village,slum,xai,gpt-5-mini-2025-08-07,8,0.85
grok-imagine-image_P2160,P2160,Order-effect,Ord-IE,I>S>N>G>O,woman,surgeon,high,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P2161,P2161,Order-effect,Ord-IE,I>S>N>G>O,woman,surgeon,high,city,suburb,xai,gpt-5-mini-2025-08-07,4,0.9
grok-imagine-image_P2162,P2162,Order-effect,Ord-IE,I>S>N>G>O,woman,surgeon,high,city,slum,xai,gpt-5-mini-2025-08-07,6,0.82
grok-imagine-image_P2163,P2163,Order-effect,Ord-IE,I>S>N>G>O,woman,surgeon,low,village,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P2164,P2164,Order-effect,Ord-IE,I>S>N>G>O,woman,surgeon,low,village,suburb,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P2165,P2165,Order-effect,Ord-IE,I>S>N>G>O,woman,surgeon,low,village,slum,xai,gpt-5-mini-2025-08-07,6,0.75
grok-imagine-image_P2166,P2166,Order-effect,Ord-IE,I>S>N>G>O,woman,surgeon,low,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.88
grok-imagine-image_P2167,P2167,Order-effect,Ord-IE,I>S>N>G>O,woman,surgeon,low,city,suburb,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P2168,P2168,Order-effect,Ord-IE,I>S>N>G>O,woman,surgeon,low,city,slum,xai,gpt-5-mini-2025-08-07,6,0.75
grok-imagine-image_P2169,P2169,Order-effect,Ord-IE,I>S>N>G>O,woman,dentist,high,village,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P2170,P2170,Order-effect,Ord-IE,I>S>N>G>O,woman,dentist,high,village,suburb,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P2171,P2171,Order-effect,Ord-IE,I>S>N>G>O,woman,dentist,high,village,slum,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P2172,P2172,Order-effect,Ord-IE,I>S>N>G>O,woman,dentist,high,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P2173,P2173,Order-effect,Ord-IE,I>S>N>G>O,woman,dentist,high,city,suburb,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P2174,P2174,Order-effect,Ord-IE,I>S>N>G>O,woman,dentist,high,city,slum,xai,gpt-5-mini-2025-08-07,6,0.8
grok-imagine-image_P2175,P2175,Order-effect,Ord-IE,I>S>N>G>O,woman,dentist,low,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.8
grok-imagine-image_P2176,P2176,Order-effect,Ord-IE,I>S>N>G>O,woman,dentist,low,village,suburb,xai,gpt-5-mini-2025-08-07,6,0.8
grok-imagine-image_P2177,P2177,Order-effect,Ord-IE,I>S>N>G>O,woman,dentist,low,village,slum,xai,gpt-5-mini-2025-08-07,6,0.88
grok-imagine-image_P2178,P2178,Order-effect,Ord-IE,I>S>N>G>O,woman,dentist,low,city,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P2179,P2179,Order-effect,Ord-IE,I>S>N>G>O,woman,dentist,low,city,suburb,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P2180,P2180,Order-effect,Ord-IE,I>S>N>G>O,woman,dentist,low,city,slum,xai,gpt-5-mini-2025-08-07,5,0.72
grok-imagine-image_P2181,P2181,Order-effect,Ord-IE,I>S>N>G>O,woman,teacher,high,village,gated community,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P2182,P2182,Order-effect,Ord-IE,I>S>N>G>O,woman,teacher,high,village,suburb,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P2183,P2183,Order-effect,Ord-IE,I>S>N>G>O,woman,teacher,high,village,slum,xai,gpt-5-mini-2025-08-07,7,0.78
grok-imagine-image_P2184,P2184,Order-effect,Ord-IE,I>S>N>G>O,woman,teacher,high,city,gated community,xai,gpt-5-mini-2025-08-07,4,0.9
grok-imagine-image_P2185,P2185,Order-effect,Ord-IE,I>S>N>G>O,woman,teacher,high,city,suburb,xai,gpt-5-mini-2025-08-07,5,0.9
grok-imagine-image_P2186,P2186,Order-effect,Ord-IE,I>S>N>G>O,woman,teacher,high,city,slum,xai,gpt-5-mini-2025-08-07,6,0.75
grok-imagine-image_P2187,P2187,Order-effect,Ord-IE,I>S>N>G>O,woman,teacher,low,village,gated community,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P2188,P2188,Order-effect,Ord-IE,I>S>N>G>O,woman,teacher,low,village,suburb,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P2189,P2189,Order-effect,Ord-IE,I>S>N>G>O,woman,teacher,low,village,slum,xai,gpt-5-mini-2025-08-07,6,0.9
grok-imagine-image_P2190,P2190,Order-effect,Ord-IE,I>S>N>G>O,woman,teacher,low,city,gated community,xai,gpt-5-mini-2025-08-07,6,0.85
grok-imagine-image_P2191,P2191,Order-effect,Ord-IE,I>S>N>G>O,woman,teacher,low,city,suburb,xai,gpt-5-mini-2025-08-07,6,0.8
grok-imagine-image_P2192,P2192,Order-effect,Ord-IE,I>S>N>G>O,woman,teacher,low,city,slum,xai,gpt-5-mini-2025-08-07,6,0.8
